FIX	DECL	vilan/test/capture-clones.vl	140		: usize
FIX	DECL	vilan/test/capture-clones.vl	152		: usize
FIX	E218	vilan/test/delta-law.vl	64	limit	limit.as_usize()
FIX	E218	vilan/test/delta-law.vl	80	at	at.as_usize()
FIX	E218	vilan/test/delta-law.vl	81	at	at.as_usize()
FIX	E218	vilan/test/delta-law.vl	148	self.elements.get().len()	self.elements.get().len().as_i32()
FIX	E218	vilan/test/delta-law.vl	158	at	at.as_usize()
FIX	OPERAND	vilan/test/delta-law.vl	165	at	at.as_usize()
FIX	E218	vilan/test/delta-law.vl	165	at + offset	(at + offset).as_usize()
FIX	E218	vilan/test/delta-law.vl	220	removed.len()	removed.len().as_i32()
FIX	E218	vilan/test/delta-law.vl	297	at	at.as_usize()
FIX	OPERAND	vilan/test/delta-law.vl	304	at	at.as_usize()
FIX	E218	vilan/test/delta-law.vl	304	at + offset	(at + offset).as_usize()
FIX	OPERAND	vilan/test/for-mut-container.vl	15	self.pos	self.pos.as_usize()
FIX	E218	vilan/test/for-mut-container.vl	18	index	index.as_usize()
FIX	E218	vilan/test/list-cell.vl	55	text.len()	text.len().as_i32()
FIX	E218	vilan/test/list-cell.vl	62	value.len()	value.len().as_i32()
FIX	E218	vilan/test/list-cell.vl	363	next_random(size)	next_random(size).as_usize()
FIX	E218	vilan/test/mut-parameters.vl	14	xs.len()	xs.len().as_i32()
FIX	OPERAND	vilan/test/option-view.vl	41	index	index.as_usize()
FIX	E218	vilan/test/option-view.vl	42	index	index.as_usize()
FIX	E218	vilan/test/reconcile-index.vl	57	index	index.as_i32()
FIX	E218	vilan/test/reconcile-index.vl	59	index	index.as_i32()
FIX	E218	vilan/test/reconcile-index.vl	71	index	index.as_i32()
FIX	E218	vilan/test/side-effect-let.vl	8	xs.len()	xs.len().as_i32()
FIX	E218	vilan/test/usize-literals.vl	79	at.as_i32()	at.as_i32().as_usize()
FIX	E218	vilan/test/capture-clones.vl	75	at	at.as_usize()
FIX	E218	vilan/test/capture-clones.vl	82	items.len() + at	(items.len() + at).as_i32()
FIX	OPERAND	vilan/test/capture-clones.vl	82	at	at.as_usize()
FIX	OPERAND	vilan/test/capture-clones.vl	92	weight	weight.as_usize()
FIX	E218	vilan/test/capture-clones.vl	102	cells.len() + weight	(cells.len() + weight).as_i32()
FIX	OPERAND	vilan/test/capture-clones.vl	102	weight	weight.as_usize()
FIX	E218	vilan/test/capture-clones.vl	111	cells.len() + weight	(cells.len() + weight).as_i32()
FIX	OPERAND	vilan/test/capture-clones.vl	111	weight	weight.as_usize()
FIX	OPERAND	vilan/test/capture-clones.vl	121	weight	weight.as_usize()
FIX	E218	vilan/test/capture-clones.vl	148	total	total.as_i32()
FIX	E218	vilan/test/capture-clones.vl	161	total	total.as_i32()
FIX	E218	vilan/test/capture-clones.vl	181	cells.len()	cells.len().as_i32()
FIX	E218	vilan/test/capture-clones.vl	203	cells.len() + weight	(cells.len() + weight).as_i32()
FIX	OPERAND	vilan/test/capture-clones.vl	203	weight	weight.as_usize()
FIX	E218	vilan/test/capture-clones.vl	212	cells.len() + weight	(cells.len() + weight).as_i32()
FIX	OPERAND	vilan/test/capture-clones.vl	212	weight	weight.as_usize()
FIX	E218	vilan/test/capture-clones.vl	223	cells.len() + weight	(cells.len() + weight).as_i32()
FIX	OPERAND	vilan/test/capture-clones.vl	223	weight	weight.as_usize()
FIX	OPERAND	vilan/test/delta-law.vl	165	at	at.as_usize()
FIX	OPERAND	vilan/test/delta-law.vl	304	at	at.as_usize()
FIX	E218	vilan/test/capture-clones.vl	82	items.len() + at.as_usize()	(items.len() + at.as_usize()).as_i32()
FIX	E218	vilan/test/capture-clones.vl	102	cells.len() + weight.as_usize()	(cells.len() + weight.as_usize()).as_i32()
FIX	E218	vilan/test/capture-clones.vl	111	cells.len() + weight.as_usize()	(cells.len() + weight.as_usize()).as_i32()
